X--Trace 1::[interactive: TIME],Y--Trace 1::[vS: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[vO: V(2)-V(3)],,X--Trace 3::[interactive: TIME],Y--Trace 3::[vD2: V(1)-V(2)],,X--Trace 4::[interactive: TIME],Y--Trace 4::[vD1: V(3)-V(1)],,X--Trace 5::[interactive: TIME],Y--Trace 5::[iO: -I(R)]
0.011083333333333332,-267.8000705539163,,0.011083333333333332,265.962835701103,,0.011083333333333332,-266.88145312750976,,0.011083333333333332,0.9186174264067404,,0.011083333333333332,26.5962835701103
0.011604166666666665,-293.5520936217407,,0.011604166666666665,291.71007898035515,,0.011604166666666665,-292.631086301048,,0.011604166666666665,0.9210073206928655,,0.011604166666666665,29.171007898035516
0.012124999999999999,-308.02307435759235,,0.012124999999999999,306.1785063713388,,0.012124999999999999,-307.1007903644657,,0.012124999999999999,0.9222839931268823,,0.012124999999999999,30.617850637133884
0.012645833333333332,-310.6569010872119,,0.012645833333333332,308.8118949689435,,0.012645833333333332,-309.7343980280778,,0.012645833333333332,0.9225030591343284,,0.012645833333333332,30.88118949689435
0.013166666666666665,-301.35235732644713,,0.013166666666666665,299.50893727320454,,0.013166666666666665,-300.4306472998259,,0.013166666666666665,0.9217100266213833,,0.013166666666666665,29.950893727320455
0.013687499999999998,-280.467011473976,,0.013687499999999998,278.62732461978004,,0.013687499999999998,-279.54716804687814,,0.013687499999999998,0.9198434270981011,,0.013687499999999998,27.862732461978005
0.014208333333333331,-248.80347565827205,,0.014208333333333331,246.9700734551494,,0.014208333333333331,-247.88677455671086,,0.014208333333333331,0.9167011015614719,,0.014208333333333331,24.69700734551494
0.014729166666666665,-207.57856180361756,,0.014729166666666665,205.75460427011305,,0.014729166666666665,-206.66658303686546,,0.014729166666666665,0.9119787667524122,,0.014729166666666665,20.575460427011308
0.015249999999999998,-158.37652023024842,,0.015249999999999998,156.5666946750517,,0.015249999999999998,-157.4716074526502,,0.015249999999999998,0.9049127775984971,,0.015249999999999998,15.656669467505171
0.01577083333333333,-103.08815780300688,,0.01577083333333333,101.30085053057623,,0.01577083333333333,-102.19450416679169,,0.01577083333333333,0.8936536362154612,,0.01577083333333333,10.130085053057623
0.016291666666666666,-43.83817528390023,,0.016291666666666666,42.09629619296299,,0.016291666666666666,-42.96723573843174,,0.016291666666666666,0.870939545468751,,0.016291666666666666,4.209629619296299
0.0168125,17.096483726634528,,0.0168125,15.406595346753111,,0.0168125,0.8449441899408541,,0.0168125,-16.251539536693965,,0.0168125,1.5406595346753111
0.017333333333333336,77.37413445537352,,0.017333333333333336,75.6019673462844,,0.017333333333333336,0.8860835545446974,,0.017333333333333336,-76.4880509008291,,0.017333333333333336,7.56019673462844
0.01785416666666667,134.67834058890674,,0.01785416666666667,132.87700179348042,,0.01785416666666667,0.9006693977133011,,0.01785416666666667,-133.77767119119372,,0.01785416666666667,13.287700179348043
0.018375000000000006,186.8069336220918,,0.018375000000000006,184.98846335533446,,0.018375000000000006,0.9092351333788145,,0.018375000000000006,-185.89769848871327,,0.018375000000000006,18.498846335533447
0.01889583333333334,231.75664095871537,,0.01889583333333334,229.9269366484463,,0.01889583333333334,0.914852155134696,,0.01889583333333334,-230.84178880358098,,0.01889583333333334,22.99269366484463
0.019416666666666676,267.80007055391684,,0.019416666666666676,265.96283570110353,,0.019416666666666676,0.9186174264067404,,0.019416666666666676,-266.88145312751027,,0.019416666666666676,26.596283570110355
0.01993750000000001,293.55209362174116,,0.01993750000000001,291.7100789803556,,0.01993750000000001,0.9210073206928655,,0.01993750000000001,-292.63108630104847,,0.01993750000000001,29.171007898035562
